,Symbol,Name
1278,DMART.NS,Avenue Supermarts Limited
1279,INDUSINDBK.BO,IndusInd Bank Limited
1280,INDUSINDBK.NS,IndusInd Bank Limited
1281,AOT-R.BK,Airports of Thailand Public Company Limited
1282,AOT.BK,Airports of Thailand Public Company Limited
1283,M&M.NS,Mahindra & Mahindra Limited
1284,M&M.BO,Mahindra & Mahindra Limited
1285,GODREJCP.NS,Godrej Consumer Products Limited
1286,GODREJCP.BO,Godrej Consumer Products Limited
1287,2412.TW,"Chunghwa Telecom Co., Ltd."
1288,GAIL.NS,GAIL (India) Limited
1289,GAIL.BO,GAIL (India) Limited
1290,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
1291,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
1292,BAJAJ-AUTO.BO,Bajaj Auto Limited
1293,BAJAJ-AUTO.NS,Bajaj Auto Limited
1294,BPCL.BO,Bharat Petroleum Corporation Limited
1295,BPCL.NS,Bharat Petroleum Corporation Limited
1296,TITAN.BO,Titan Company Limited
1297,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
1298,TITAN.NS,Titan Company Limited
1299,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1300,TCS.NS,Tata Consultancy Services Limited
1301,TCS.BO,Tata Consultancy Services Limited
1302,RELIANCE.BO,Reliance Industries Limited
1303,RELIANCE.NS,Reliance Industries Limited
1304,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1305,HDFCBANK.BO,HDFC Bank Limited
1306,HDFCBANK.NS,HDFC Bank Limited
1307,HINDUNILVR.NS,Hindustan Unilever Limited
1308,HINDUNILVR.BO,Hindustan Unilever Limited
1309,ITC.NS,ITC Limited
1310,ITC.BO,ITC Limited
1311,HDFC.NS,Housing Development Finance Corporation Limited
1312,HDFC.BO,Housing Development Finance Corporation Limited
1313,0700.HK,Tencent Holdings Limited
1314,INFY.BO,Infosys Limited
1315,INFY.NS,Infosys Limited
1316,SBIN.NS,State Bank of India
1317,SBIN.BO,State Bank of India
1318,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1319,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1320,ICICIBANK.BO,ICICI Bank Limited
1321,ICICIBANK.NS,ICICI Bank Limited
1322,MARUTI.BO,Maruti Suzuki India Limited
1323,MARUTI.NS,Maruti Suzuki India Limited
1324,LT.NS,Larsen & Toubro Limited
1325,LT.BO,Larsen & Toubro Limited
1326,ONGC.NS,Oil and Natural Gas Corporation Limited
1327,ONGC.BO,Oil and Natural Gas Corporation Limited
1328,1398.HK,Industrial and Commercial Bank of China Limited
1329,0939.HK,China Construction Bank Corporation
1330,STAN.BO,Standard Chartered PLC
1331,AXISBANK.NS,Axis Bank Limited
1332,AXISBANK.BO,Axis Bank Limited
1333,601939.SS,China Construction Bank Corporation
1334,COALINDIA.NS,Coal India Limited
1335,601398.SS,Industrial and Commercial Bank of China Limited
1336,COALINDIA.BO,Coal India Limited
1337,0941.HK,China Mobile Limited
1338,BAJFINANCE.NS,Bajaj Finance Limited
1339,BAJFINANCE.BO,Bajaj Finance Limited
1340,WIPRO.NS,Wipro Limited
1341,WIPRO.BO,Wipro Limited
1342,0857.HK,PetroChina Company Limited
1343,HCLTECH.NS,HCL Technologies Limited
1344,HCLTECH.BO,HCL Technologies Limited
1345,ASIANPAINT.NS,Asian Paints Limited
1346,ASIANPAINT.BO,Asian Paints Limited
1347,PTT.BK,PTT Public Company Limited
1348,PTT-R.BK,PTT Public Company Limited
1349,0005.HK,HSBC Holdings plc
1350,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1351,601857.SS,PetroChina Company Limited
1352,IOC.BO,Indian Oil Corporation Limited
1353,IOC.NS,Indian Oil Corporation Limited
1354,BHARTIARTL.BO,Bharti Airtel Limited
1355,BHARTIARTL.NS,Bharti Airtel Limited
1356,1288.HK,Agricultural Bank of China Limited
1357,NTPC.NS,NTPC Limited
1358,NTPC.BO,NTPC Limited
1359,3988.HK,Bank of China Limited
1360,HINDZINC.NS,Hindustan Zinc Limited
1361,HINDZINC.BO,Hindustan Zinc Limited
1362,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1363,601288.SS,Agricultural Bank of China Limited
1364,ULTRACEMCO.NS,UltraTech Cement Limited
1365,ULTRACEMCO.BO,UltraTech Cement Limited
1366,NESTLEIND.BO,Nestlé India Limited
1367,NESTLEIND.NS,Nestlé India Limited
1368,601988.SS,Bank of China Limited
1369,6505.TW,Formosa Petrochemical Corporation
1370,POWERGRID.NS,Power Grid Corporation of India Limited
1371,POWERGRID.BO,Power Grid Corporation of India Limited
1372,BAJAJFINSV.NS,Bajaj Finserv Limited
1373,BAJAJFINSV.BO,Bajaj Finserv Limited
1374,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
1375,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
1376,2317.TW,"Hon Hai Precision Industry Co., Ltd."
1377,DMART.BO,Avenue Supermarts Limited
1378,DMART.NS,Avenue Supermarts Limited
1379,INDUSINDBK.BO,IndusInd Bank Limited
1380,INDUSINDBK.NS,IndusInd Bank Limited
1381,AOT-R.BK,Airports of Thailand Public Company Limited
1382,AOT.BK,Airports of Thailand Public Company Limited
1383,M&M.NS,Mahindra & Mahindra Limited
1384,M&M.BO,Mahindra & Mahindra Limited
1385,GODREJCP.NS,Godrej Consumer Products Limited
1386,GODREJCP.BO,Godrej Consumer Products Limited
1387,2412.TW,"Chunghwa Telecom Co., Ltd."
1388,GAIL.NS,GAIL (India) Limited
1389,GAIL.BO,GAIL (India) Limited
1390,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
1391,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
1392,BAJAJ-AUTO.BO,Bajaj Auto Limited
1393,BAJAJ-AUTO.NS,Bajaj Auto Limited
1394,BPCL.BO,Bharat Petroleum Corporation Limited
1395,BPCL.NS,Bharat Petroleum Corporation Limited
1396,TITAN.BO,Titan Company Limited
1397,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
1398,TITAN.NS,Titan Company Limited
1399,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1400,TCS.NS,Tata Consultancy Services Limited
1401,TCS.BO,Tata Consultancy Services Limited
1402,RELIANCE.BO,Reliance Industries Limited
1403,RELIANCE.NS,Reliance Industries Limited
1404,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1405,HDFCBANK.BO,HDFC Bank Limited
1406,HDFCBANK.NS,HDFC Bank Limited
1407,HINDUNILVR.NS,Hindustan Unilever Limited
1408,HINDUNILVR.BO,Hindustan Unilever Limited
1409,ITC.NS,ITC Limited
1410,ITC.BO,ITC Limited
1411,HDFC.NS,Housing Development Finance Corporation Limited
1412,HDFC.BO,Housing Development Finance Corporation Limited
1413,0700.HK,Tencent Holdings Limited
1414,INFY.BO,Infosys Limited
1415,INFY.NS,Infosys Limited
1416,SBIN.NS,State Bank of India
1417,SBIN.BO,State Bank of India
1418,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1419,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1420,ICICIBANK.BO,ICICI Bank Limited
1421,ICICIBANK.NS,ICICI Bank Limited
1422,MARUTI.BO,Maruti Suzuki India Limited
1423,MARUTI.NS,Maruti Suzuki India Limited
1424,LT.NS,Larsen & Toubro Limited
1425,LT.BO,Larsen & Toubro Limited
1426,ONGC.NS,Oil and Natural Gas Corporation Limited
1427,ONGC.BO,Oil and Natural Gas Corporation Limited
1428,1398.HK,Industrial and Commercial Bank of China Limited
1429,0939.HK,China Construction Bank Corporation
1430,STAN.BO,Standard Chartered PLC
1431,AXISBANK.NS,Axis Bank Limited
1432,AXISBANK.BO,Axis Bank Limited
1433,601939.SS,China Construction Bank Corporation
1434,COALINDIA.NS,Coal India Limited
1435,601398.SS,Industrial and Commercial Bank of China Limited
1436,COALINDIA.BO,Coal India Limited
1437,0941.HK,China Mobile Limited
1438,BAJFINANCE.NS,Bajaj Finance Limited
1439,BAJFINANCE.BO,Bajaj Finance Limited
1440,WIPRO.NS,Wipro Limited
1441,WIPRO.BO,Wipro Limited
1442,0857.HK,PetroChina Company Limited
1443,HCLTECH.NS,HCL Technologies Limited
1444,HCLTECH.BO,HCL Technologies Limited
1445,ASIANPAINT.NS,Asian Paints Limited
1446,ASIANPAINT.BO,Asian Paints Limited
1447,PTT.BK,PTT Public Company Limited
1448,PTT-R.BK,PTT Public Company Limited
1449,0005.HK,HSBC Holdings plc
1450,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1451,601857.SS,PetroChina Company Limited
1452,IOC.BO,Indian Oil Corporation Limited
1453,IOC.NS,Indian Oil Corporation Limited
1454,BHARTIARTL.BO,Bharti Airtel Limited
1455,BHARTIARTL.NS,Bharti Airtel Limited
1456,1288.HK,Agricultural Bank of China Limited
1457,NTPC.NS,NTPC Limited
1458,NTPC.BO,NTPC Limited
1459,3988.HK,Bank of China Limited
1460,HINDZINC.NS,Hindustan Zinc Limited
1461,HINDZINC.BO,Hindustan Zinc Limited
1462,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1463,601288.SS,Agricultural Bank of China Limited
1464,ULTRACEMCO.NS,UltraTech Cement Limited
1465,ULTRACEMCO.BO,UltraTech Cement Limited
1466,NESTLEIND.BO,Nestlé India Limited
1467,NESTLEIND.NS,Nestlé India Limited
1468,601988.SS,Bank of China Limited
1469,6505.TW,Formosa Petrochemical Corporation
1470,POWERGRID.NS,Power Grid Corporation of India Limited
1471,POWERGRID.BO,Power Grid Corporation of India Limited
1472,BAJAJFINSV.NS,Bajaj Finserv Limited
1473,BAJAJFINSV.BO,Bajaj Finserv Limited
1474,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
1475,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
1476,2317.TW,"Hon Hai Precision Industry Co., Ltd."
1477,DMART.BO,Avenue Supermarts Limited
1478,DMART.NS,Avenue Supermarts Limited
1479,INDUSINDBK.BO,IndusInd Bank Limited
1480,INDUSINDBK.NS,IndusInd Bank Limited
1481,AOT-R.BK,Airports of Thailand Public Company Limited
1482,AOT.BK,Airports of Thailand Public Company Limited
1483,M&M.NS,Mahindra & Mahindra Limited
1484,M&M.BO,Mahindra & Mahindra Limited
1485,GODREJCP.NS,Godrej Consumer Products Limited
1486,GODREJCP.BO,Godrej Consumer Products Limited
1487,2412.TW,"Chunghwa Telecom Co., Ltd."
1488,GAIL.NS,GAIL (India) Limited
1489,GAIL.BO,GAIL (India) Limited
1490,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
1491,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
1492,BAJAJ-AUTO.BO,Bajaj Auto Limited
1493,BAJAJ-AUTO.NS,Bajaj Auto Limited
1494,BPCL.BO,Bharat Petroleum Corporation Limited
1495,BPCL.NS,Bharat Petroleum Corporation Limited
1496,TITAN.BO,Titan Company Limited
1497,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
1498,TITAN.NS,Titan Company Limited
1499,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1500,TCS.NS,Tata Consultancy Services Limited
1501,TCS.BO,Tata Consultancy Services Limited
1502,RELIANCE.BO,Reliance Industries Limited
1503,RELIANCE.NS,Reliance Industries Limited
1504,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1505,HDFCBANK.BO,HDFC Bank Limited
1506,HDFCBANK.NS,HDFC Bank Limited
1507,HINDUNILVR.NS,Hindustan Unilever Limited
1508,HINDUNILVR.BO,Hindustan Unilever Limited
1509,ITC.NS,ITC Limited
1510,ITC.BO,ITC Limited
1511,HDFC.NS,Housing Development Finance Corporation Limited
1512,HDFC.BO,Housing Development Finance Corporation Limited
1513,0700.HK,Tencent Holdings Limited
1514,INFY.BO,Infosys Limited
1515,INFY.NS,Infosys Limited
1516,SBIN.NS,State Bank of India
1517,SBIN.BO,State Bank of India
1518,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1519,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1520,ICICIBANK.BO,ICICI Bank Limited
1521,ICICIBANK.NS,ICICI Bank Limited
1522,MARUTI.BO,Maruti Suzuki India Limited
1523,MARUTI.NS,Maruti Suzuki India Limited
1524,LT.NS,Larsen & Toubro Limited
1525,LT.BO,Larsen & Toubro Limited
1526,ONGC.NS,Oil and Natural Gas Corporation Limited
1527,ONGC.BO,Oil and Natural Gas Corporation Limited
1528,1398.HK,Industrial and Commercial Bank of China Limited
1529,0939.HK,China Construction Bank Corporation
1530,STAN.BO,Standard Chartered PLC
1531,AXISBANK.NS,Axis Bank Limited
1532,AXISBANK.BO,Axis Bank Limited
1533,601939.SS,China Construction Bank Corporation
1534,COALINDIA.NS,Coal India Limited
1535,601398.SS,Industrial and Commercial Bank of China Limited
1536,COALINDIA.BO,Coal India Limited
1537,0941.HK,China Mobile Limited
1538,BAJFINANCE.NS,Bajaj Finance Limited
1539,BAJFINANCE.BO,Bajaj Finance Limited
1540,WIPRO.NS,Wipro Limited
1541,WIPRO.BO,Wipro Limited
1542,0857.HK,PetroChina Company Limited
1543,HCLTECH.NS,HCL Technologies Limited
1544,HCLTECH.BO,HCL Technologies Limited
1545,ASIANPAINT.NS,Asian Paints Limited
1546,ASIANPAINT.BO,Asian Paints Limited
1547,PTT.BK,PTT Public Company Limited
1548,PTT-R.BK,PTT Public Company Limited
1549,0005.HK,HSBC Holdings plc
1550,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1551,601857.SS,PetroChina Company Limited
1552,IOC.BO,Indian Oil Corporation Limited
1553,IOC.NS,Indian Oil Corporation Limited
1554,BHARTIARTL.BO,Bharti Airtel Limited
1555,BHARTIARTL.NS,Bharti Airtel Limited
1556,1288.HK,Agricultural Bank of China Limited
1557,NTPC.NS,NTPC Limited
1558,NTPC.BO,NTPC Limited
1559,3988.HK,Bank of China Limited
1560,HINDZINC.NS,Hindustan Zinc Limited
1561,HINDZINC.BO,Hindustan Zinc Limited
1562,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1563,601288.SS,Agricultural Bank of China Limited
1564,ULTRACEMCO.NS,UltraTech Cement Limited
1565,ULTRACEMCO.BO,UltraTech Cement Limited
1566,NESTLEIND.BO,Nestlé India Limited
1567,NESTLEIND.NS,Nestlé India Limited
1568,601988.SS,Bank of China Limited
1569,6505.TW,Formosa Petrochemical Corporation
1570,POWERGRID.NS,Power Grid Corporation of India Limited
1571,POWERGRID.BO,Power Grid Corporation of India Limited
1572,BAJAJFINSV.NS,Bajaj Finserv Limited
1573,BAJAJFINSV.BO,Bajaj Finserv Limited
1574,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
1575,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
1576,2317.TW,"Hon Hai Precision Industry Co., Ltd."
1577,DMART.BO,Avenue Supermarts Limited
1578,DMART.NS,Avenue Supermarts Limited
1579,INDUSINDBK.BO,IndusInd Bank Limited
1580,INDUSINDBK.NS,IndusInd Bank Limited
1581,AOT-R.BK,Airports of Thailand Public Company Limited
1582,AOT.BK,Airports of Thailand Public Company Limited
1583,M&M.NS,Mahindra & Mahindra Limited
1584,M&M.BO,Mahindra & Mahindra Limited
1585,GODREJCP.NS,Godrej Consumer Products Limited
1586,GODREJCP.BO,Godrej Consumer Products Limited
1587,2412.TW,"Chunghwa Telecom Co., Ltd."
1588,GAIL.NS,GAIL (India) Limited
1589,GAIL.BO,GAIL (India) Limited
1590,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
1591,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
1592,BAJAJ-AUTO.BO,Bajaj Auto Limited
1593,BAJAJ-AUTO.NS,Bajaj Auto Limited
1594,BPCL.BO,Bharat Petroleum Corporation Limited
1595,BPCL.NS,Bharat Petroleum Corporation Limited
1596,TITAN.BO,Titan Company Limited
1597,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
1598,TITAN.NS,Titan Company Limited
1599,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1600,TCS.NS,Tata Consultancy Services Limited
1601,TCS.BO,Tata Consultancy Services Limited
1602,RELIANCE.BO,Reliance Industries Limited
1603,RELIANCE.NS,Reliance Industries Limited
1604,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1605,HDFCBANK.BO,HDFC Bank Limited
1606,HDFCBANK.NS,HDFC Bank Limited
1607,HINDUNILVR.NS,Hindustan Unilever Limited
1608,HINDUNILVR.BO,Hindustan Unilever Limited
1609,ITC.NS,ITC Limited
1610,ITC.BO,ITC Limited
1611,HDFC.NS,Housing Development Finance Corporation Limited
1612,HDFC.BO,Housing Development Finance Corporation Limited
1613,0700.HK,Tencent Holdings Limited
1614,INFY.BO,Infosys Limited
1615,INFY.NS,Infosys Limited
1616,SBIN.NS,State Bank of India
1617,SBIN.BO,State Bank of India
1618,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1619,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1620,ICICIBANK.BO,ICICI Bank Limited
1621,ICICIBANK.NS,ICICI Bank Limited
1622,MARUTI.BO,Maruti Suzuki India Limited
1623,MARUTI.NS,Maruti Suzuki India Limited
1624,LT.NS,Larsen & Toubro Limited
1625,LT.BO,Larsen & Toubro Limited
1626,ONGC.NS,Oil and Natural Gas Corporation Limited
1627,ONGC.BO,Oil and Natural Gas Corporation Limited
1628,1398.HK,Industrial and Commercial Bank of China Limited
1629,0939.HK,China Construction Bank Corporation
1630,STAN.BO,Standard Chartered PLC
1631,AXISBANK.NS,Axis Bank Limited
1632,AXISBANK.BO,Axis Bank Limited
1633,601939.SS,China Construction Bank Corporation
1634,COALINDIA.NS,Coal India Limited
1635,601398.SS,Industrial and Commercial Bank of China Limited
1636,COALINDIA.BO,Coal India Limited
1637,0941.HK,China Mobile Limited
1638,BAJFINANCE.NS,Bajaj Finance Limited
1639,BAJFINANCE.BO,Bajaj Finance Limited
1640,WIPRO.NS,Wipro Limited
1641,WIPRO.BO,Wipro Limited
1642,0857.HK,PetroChina Company Limited
1643,HCLTECH.NS,HCL Technologies Limited
1644,HCLTECH.BO,HCL Technologies Limited
1645,ASIANPAINT.NS,Asian Paints Limited
1646,ASIANPAINT.BO,Asian Paints Limited
1647,PTT.BK,PTT Public Company Limited
1648,PTT-R.BK,PTT Public Company Limited
1649,0005.HK,HSBC Holdings plc
1650,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1651,601857.SS,PetroChina Company Limited
1652,IOC.BO,Indian Oil Corporation Limited
1653,IOC.NS,Indian Oil Corporation Limited
1654,BHARTIARTL.BO,Bharti Airtel Limited
1655,BHARTIARTL.NS,Bharti Airtel Limited
1656,1288.HK,Agricultural Bank of China Limited
1657,NTPC.NS,NTPC Limited
1658,NTPC.BO,NTPC Limited
1659,3988.HK,Bank of China Limited
1660,HINDZINC.NS,Hindustan Zinc Limited
1661,HINDZINC.BO,Hindustan Zinc Limited
1662,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1663,601288.SS,Agricultural Bank of China Limited
1664,ULTRACEMCO.NS,UltraTech Cement Limited
1665,ULTRACEMCO.BO,UltraTech Cement Limited
1666,NESTLEIND.BO,Nestlé India Limited
1667,NESTLEIND.NS,Nestlé India Limited
1668,601988.SS,Bank of China Limited
1669,6505.TW,Formosa Petrochemical Corporation
1670,POWERGRID.NS,Power Grid Corporation of India Limited
1671,POWERGRID.BO,Power Grid Corporation of India Limited
1672,BAJAJFINSV.NS,Bajaj Finserv Limited
1673,BAJAJFINSV.BO,Bajaj Finserv Limited
1674,SUNPHARMA.BO,Sun Pharmaceutical Industries Limited
1675,SUNPHARMA.NS,Sun Pharmaceutical Industries Limited
1676,2317.TW,"Hon Hai Precision Industry Co., Ltd."
1677,DMART.BO,Avenue Supermarts Limited
1678,DMART.NS,Avenue Supermarts Limited
1679,INDUSINDBK.BO,IndusInd Bank Limited
1680,INDUSINDBK.NS,IndusInd Bank Limited
1681,AOT-R.BK,Airports of Thailand Public Company Limited
1682,AOT.BK,Airports of Thailand Public Company Limited
1683,M&M.NS,Mahindra & Mahindra Limited
1684,M&M.BO,Mahindra & Mahindra Limited
1685,GODREJCP.NS,Godrej Consumer Products Limited
1686,GODREJCP.BO,Godrej Consumer Products Limited
1687,2412.TW,"Chunghwa Telecom Co., Ltd."
1688,GAIL.NS,GAIL (India) Limited
1689,GAIL.BO,GAIL (India) Limited
1690,ADANIPORTS.NS,Adani Ports and Special Economic Zone Limited
1691,ADANIPORTS.BO,Adani Ports and Special Economic Zone Limited
1692,BAJAJ-AUTO.BO,Bajaj Auto Limited
1693,BAJAJ-AUTO.NS,Bajaj Auto Limited
1694,BPCL.BO,Bharat Petroleum Corporation Limited
1695,BPCL.NS,Bharat Petroleum Corporation Limited
1696,TITAN.BO,Titan Company Limited
1697,HDFCLIFE.BO,HDFC Standard Life Insurance Company Limited
1698,TITAN.NS,Titan Company Limited
1699,HDFCLIFE.NS,HDFC Standard Life Insurance Company Limited
1700,TCS.NS,Tata Consultancy Services Limited
1701,TCS.BO,Tata Consultancy Services Limited
1702,RELIANCE.BO,Reliance Industries Limited
1703,RELIANCE.NS,Reliance Industries Limited
1704,2330.TW,Taiwan Semiconductor Manufacturing Company Limited
1705,HDFCBANK.BO,HDFC Bank Limited
1706,HDFCBANK.NS,HDFC Bank Limited
1707,HINDUNILVR.NS,Hindustan Unilever Limited
1708,HINDUNILVR.BO,Hindustan Unilever Limited
1709,ITC.NS,ITC Limited
1710,ITC.BO,ITC Limited
1711,HDFC.NS,Housing Development Finance Corporation Limited
1712,HDFC.BO,Housing Development Finance Corporation Limited
1713,0700.HK,Tencent Holdings Limited
1714,INFY.BO,Infosys Limited
1715,INFY.NS,Infosys Limited
1716,SBIN.NS,State Bank of India
1717,SBIN.BO,State Bank of India
1718,KOTAKBANK.NS,Kotak Mahindra Bank Limited
1719,KOTAKBANK.BO,Kotak Mahindra Bank Limited
1720,ICICIBANK.BO,ICICI Bank Limited
1721,ICICIBANK.NS,ICICI Bank Limited
1722,MARUTI.BO,Maruti Suzuki India Limited
1723,MARUTI.NS,Maruti Suzuki India Limited
1724,LT.NS,Larsen & Toubro Limited
1725,LT.BO,Larsen & Toubro Limited
1726,ONGC.NS,Oil and Natural Gas Corporation Limited
1727,ONGC.BO,Oil and Natural Gas Corporation Limited
1728,1398.HK,Industrial and Commercial Bank of China Limited
1729,0939.HK,China Construction Bank Corporation
1730,STAN.BO,Standard Chartered PLC
1731,AXISBANK.NS,Axis Bank Limited
1732,AXISBANK.BO,Axis Bank Limited
1733,601939.SS,China Construction Bank Corporation
1734,COALINDIA.NS,Coal India Limited
1735,601398.SS,Industrial and Commercial Bank of China Limited
1736,COALINDIA.BO,Coal India Limited
1737,0941.HK,China Mobile Limited
1738,BAJFINANCE.NS,Bajaj Finance Limited
1739,BAJFINANCE.BO,Bajaj Finance Limited
1740,WIPRO.NS,Wipro Limited
1741,WIPRO.BO,Wipro Limited
1742,0857.HK,PetroChina Company Limited
1743,HCLTECH.NS,HCL Technologies Limited
1744,HCLTECH.BO,HCL Technologies Limited
1745,ASIANPAINT.NS,Asian Paints Limited
1746,ASIANPAINT.BO,Asian Paints Limited
1747,PTT.BK,PTT Public Company Limited
1748,PTT-R.BK,PTT Public Company Limited
1749,0005.HK,HSBC Holdings plc
1750,2318.HK,"Ping An Insurance (Group) Company of China, Ltd."
1751,601857.SS,PetroChina Company Limited
1752,IOC.BO,Indian Oil Corporation Limited
1753,IOC.NS,Indian Oil Corporation Limited
1754,BHARTIARTL.BO,Bharti Airtel Limited
1755,BHARTIARTL.NS,Bharti Airtel Limited
1756,1288.HK,Agricultural Bank of China Limited
1757,NTPC.NS,NTPC Limited
1758,NTPC.BO,NTPC Limited
1759,3988.HK,Bank of China Limited
1760,HINDZINC.NS,Hindustan Zinc Limited
1761,HINDZINC.BO,Hindustan Zinc Limited
1762,601318.SS,"Ping An Insurance (Group) Company of China, Ltd."
1763,601288.SS,Agricultural Bank of China Limited
1764,ULTRACEMCO.NS,UltraTech Cement Limited
1765,ULTRACEMCO.BO,UltraTech Cement Limited
1766,NESTLEIND.BO,Nestlé India Limited
1767,NESTLEIND.NS,Nestlé India Limited
1768,601988.SS,Bank of China Limited
1769,6505.TW,Formosa Petrochemical Corporation
1770,POWERGRID.NS,Power Grid Corporation of India Limited
1771,POWERGRID.BO,Power Grid Corporation of India Limited
1772,BAJAJFINSV.NS,Bajaj Finserv Limited
1773,BAJAJFINSV.BO,Bajaj Finserv Limited
